local_id country type participant_age participant_gender participant_occupation participant_occ_detail participant_education participant_edu_length participant_school_year participant_nationality hh_size hh_age_1 hh_age_2 hh_age_3 hh_age_4 hh_age_5 hh_age_6 hh_age_7 hh_age_8 hh_age_9 hh_age_10 hh_age_11 hh_age_12 hh_age_13 hh_age_14 hh_age_15 hh_age_16 hh_age_17 hh_age_18 hh_age_19 hh_age_20 class_size work_contacts work_contacts_nr work_age_1 work_age_2 work_age_3 work_age_4 work_age_5 fill_in_age fill_in_gender child_care child_care_nr child_relationship child_nationality problems day1 month1 year1 dayofweek1 work_day1 holiday1 diary_how1 diary_missed_unsp1 day2 month2 year2 dayofweek2 work_day2 holiday2 diary_how2 diary_missed_unsp2 diary_weight
1226 BE 1 42 M 1 7 7 15 NA BE 3 14 40 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 35 0 0 1 0 0 NA NA NA NA NA NA N 1 4 2006 6 0 1 2 2 4 4 2006 2 1 1 2 2 0.87
1227 BE 1 46 M 1 5 3 12 NA BE 3 15 43 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 40 0 0 0 1 0 NA NA NA NA NA NA N 2 4 2006 0 0 1 2 2 4 4 2006 2 1 1 2 2 0.8875
1228 BE 1 38 M 1 8 3 12 NA BE 3 12 36 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 30 0 0 0 1 0 NA NA NA NA NA NA N 2 4 2006 0 0 1 2 2 5 4 2006 3 1 1 2 2 3.0835
1229 BE 1 35 F 1 7 3 12 NA BE 2 37 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 2 1 9 4 2006 0 0 1 2 1 1.1112
1230 BE 1 19 M 1 8 4 12 NA BE 4 17 53 57 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 1 2 9 4 2006 0 0 1 1 2 0.5178
1235 BE 1 48 M 1 8 2 9 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 1 4 2006 6 0 1 2 2 3 4 2006 1 1 1 2 2 1.3978
1236 BE 1 20 M 5 NA 3 12 NA BE 3 45 49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 2 2 9 4 2006 0 0 1 2 2 0.9039
1237 BE 1 27 M 1 7 7 15 NA BE 2 25 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 1 4 2006 6 0 1 2 2 5 4 2006 3 1 1 2 2 1.0649
1238 BE 1 21 F 5 NA 3 12 NA BE 4 19 46 49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 2 3 4 2006 1 1 1 2 2 0.6037
1239 BE 1 21 M 5 NA 3 12 NA BE 4 19 41 44 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 7 4 2006 5 1 1 2 2 8 4 2006 6 0 1 2 2 0.6037
1241 BE 1 25 M 1 7 7 15 NA BE 2 26 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 15 0 0 0 1 0 NA NA NA NA NA NA N 5 5 2006 5 1 0 2 2 7 5 2006 0 0 0 2 2 1.0649
1242 BE 1 35 M 1 7 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 8 4 2006 6 0 1 1 1 11 4 2006 2 1 1 1 1 1.3667
1244 BE 1 21 M 5 NA 2 9 NA OT 4 23 24 26 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 19 1 1 1 1 0 NA NA NA NA NA NA N 6 4 2006 4 1 1 1 1 9 4 2006 0 0 1 2 1 0.6037
1247 BE 1 28 M 1 7 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 9 4 2006 0 0 1 2 1 11 4 2006 2 1 1 2 4 0.6592
1248 BE 1 34 F 1 7 7 15 NA BE 3 2 45 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 60 0 0 1 1 0 NA NA NA NA NA NA N 6 4 2006 4 1 1 1 1 8 4 2006 6 0 1 1 4 0.7721
1249 BE 1 35 M 1 8 2 9 NA BE 6 2 6 9 11 30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 40 0 0 0 1 0 NA NA NA NA NA NA N 5 4 2006 3 1 1 2 3 8 4 2006 6 0 1 2 3 1.3126
1250 BE 1 23 F 1 7 3 12 NA BE 3 49 49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 10 0 0 0 1 0 NA NA NA NA NA NA N 5 4 2006 3 1 1 2 2 9 4 2006 0 0 1 2 2 0.9039
1251 BE 1 25 F 1 8 3 12 NA BE 2 25 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 40 0 0 0 0 1 NA NA NA NA NA NA N 2 4 2006 0 0 1 2 1 5 4 2006 3 1 1 3 2 1.0649
1254 BE 1 27 F 1 7 3 12 NA BE 2 27 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y NA 0 0 0 1 0 NA NA NA NA NA NA Y 5 4 2006 3 1 1 1 3 9 4 2006 0 0 1 3 1 1.0649
1256 BE 1 34 F 1 7 7 15 NA BE 5 2 5 10 36 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 30 0 0 0 1 0 NA NA NA NA NA NA N 4 4 2006 2 1 1 1 4 15 4 2006 6 0 1 1 1 1.2399
1257 BE 1 25 M 1 7 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 9 4 2006 0 0 1 1 1 12 4 2006 3 1 1 2 2 0.6592
1258 BE 1 47 M 6 NA 7 15 NA BE 6 4 14 17 19 44 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 26 3 2006 0 0 0 1 2 28 3 2006 2 1 0 1 2 1.0331
1259 BE 1 19 M 5 NA 3 12 NA BE 4 16 46 48 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 20 0 0 0 1 0 NA NA NA NA NA NA N 8 4 2006 6 0 1 2 1 10 4 2006 1 1 1 2 1 0.5178
1262 BE 1 27 M 4 NA 2 9 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 1 5 4 2006 3 1 1 2 2 0.6592
1263 BE 1 46 M 1 8 3 12 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 2 5 4 2006 3 1 1 2 2 1.3978
1264 BE 1 22 F 5 NA 3 12 NA BE 4 20 46 48 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 2 5 4 2006 3 1 1 2 2 0.6037
1265 BE 1 23 M 1 7 7 15 NA BE 3 46 48 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 1 4 2006 6 0 1 2 2 5 4 2006 3 1 1 2 3 0.9039
1266 BE 1 41 M 1 7 3 12 NA BE 3 11 39 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 7 4 2006 5 1 1 2 2 9 4 2006 0 0 1 2 2 0.87
1267 BE 1 30 M 4 NA 4 12 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 1 1 9 4 2006 0 0 1 1 1 0.8324
1268 BE 1 33 F 1 8 4 12 NA BE 4 9 11 44 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 3 0 0 0 1 0 NA NA NA NA NA NA N 5 4 2006 3 1 1 1 2 8 4 2006 6 0 1 2 3 2.3507
1269 BE 1 22 M 5 NA 7 15 NA BE 4 18 47 52 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 2 2 9 4 2006 0 0 1 2 1 0.6037
1270 BE 1 55 M 1 7 7 15 NA BE 2 53 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 30 0 0 1 1 0 NA NA NA NA NA NA N 7 4 2006 5 1 1 2 2 9 4 2006 0 0 1 2 2 0.9522
1271 BE 1 18 M 5 NA 3 12 NA BE 4 16 53 66 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 80 0 0 1 1 0 NA NA NA NA NA NA N 6 4 2006 4 1 1 1 1 8 4 2006 6 0 1 2 1 0.5178
1272 BE 1 26 M 4 NA 4 12 NA BE 3 54 57 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 30 0 0 0 1 0 NA NA NA NA NA NA N 6 4 2006 4 1 1 2 2 9 4 2006 0 0 1 2 1 1.007
1273 BE 1 26 M 1 8 4 12 NA BE 5 5 13 16 37 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 3 2 9 4 2006 0 0 1 1 1 1.3812
1274 BE 1 39 M 1 6 7 15 NA BE 3 12 34 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 30 0 0 0 1 0 NA NA NA NA NA NA N 5 4 2006 3 1 1 2 3 8 4 2006 6 0 1 2 2 3.0835
1279 BE 1 40 F 1 6 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 15 0 0 0 1 0 NA NA NA NA NA NA N 6 4 2006 4 1 1 2 2 9 4 2006 0 0 1 2 2 2.3019
1281 BE 1 57 F 6 NA 7 15 NA BE 2 76 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 24 4 2006 1 1 0 2 2 29 4 2006 6 0 0 2 2 0.9522
1284 BE 1 47 M 1 5 4 12 NA BE 2 39 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y NA 0 0 0 0 1 NA NA NA NA NA NA N 5 4 2006 3 1 1 2 1 9 4 2006 0 0 1 2 1 1.7036
1285 BE 1 32 M 6 NA 7 15 NA BE 3 3 31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 15 0 0 0 1 0 NA NA NA NA NA NA N 5 4 2006 3 1 1 1 2 9 4 2006 0 0 1 2 2 0.7721
1286 BE 1 54 F 4 NA 2 9 NA EU 4 26 27 57 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 2 1 9 4 2006 0 0 1 2 1 0.6693
1288 BE 1 26 F 1 7 7 15 NA BE 3 0 31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 60 0 0 0 1 0 NA NA NA NA NA NA N 2 4 2006 0 0 1 3 1 5 4 2006 3 1 1 2 1 1.007
1289 BE 1 28 F 4 NA 3 12 NA OT 3 40 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 1 1 8 4 2006 6 0 1 3 1 1.007
1290 BE 1 31 M 4 NA 3 12 NA BE 2 68 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 3 2 9 4 2006 0 0 1 2 2 1.6533
1292 BE 1 32 F 1 8 3 12 NA BE 4 4 6 34 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 3 3 5 4 2006 3 1 1 1 2 2.3507
1293 BE 1 43 F 6 NA 0 0 NA BE 5 11 20 23 49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA Y 5 4 2006 3 1 1 1 1 8 4 2006 6 0 1 2 1 2.3409
1294 BE 1 19 M 4 NA 3 12 NA BE 5 18 21 46 47 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 2 1 9 4 2006 0 0 1 1 4 0.6122
1295 BE 1 40 F 1 7 7 15 NA BE 2 36 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 15 0 0 0 1 0 NA NA NA NA NA NA N 6 4 2006 4 1 1 1 2 9 4 2006 0 0 1 1 1 2.1507
1300 BE 1 50 F 1 7 7 15 NA BE 2 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 20 0 0 0 1 0 NA NA NA NA NA NA N 26 3 2006 0 0 0 1 1 27 3 2006 1 1 0 2 1 1.0549
1301 BE 1 27 M 1 7 7 15 NA BE 2 26 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 18 0 0 0 1 0 NA NA NA NA NA NA N 1 4 2006 6 0 1 2 1 3 4 2006 1 1 1 2 1 1.0649
1302 BE 1 33 F 4 NA 3 12 NA BE 3 9 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 2 2 2 4 2006 0 0 1 2 2 0.7721
1303 BE 1 44 M 4 NA 3 12 NA BE 2 78 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 4 5 4 2006 3 1 1 3 1 2.1507
1304 BE 3 1 F 1 7 3 12 NA BE 3 28 34 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 28 F Y 2 1 BE N 2 4 2006 0 0 1 2 1 4 4 2006 2 1 1 2 1 0.3006
1305 BE 1 26 M 1 7 7 15 NA BE 3 53 53 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 2 1 1 4 2006 6 0 1 2 1 1.007
1306 BE 1 14 F 5 NA 2 9 NA BE 6 3 11 18 43 52 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 70 0 0 1 0 0 NA NA NA NA NA NA N 18 3 2006 6 0 0 1 3 20 3 2006 1 1 0 1 3 1.0819
